2013-12-18 21:15:09,256 [Worker-28] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /chapter05/src/main/java
2013-12-18 21:15:09,257 [Worker-28] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /chapter05/src/main/resources
2013-12-18 21:15:09,257 [Worker-28] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /chapter05/src/test/java
2013-12-18 21:15:09,257 [Worker-28] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /chapter05/src/test/resources
2013-12-18 21:15:09,970 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter05:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter05\pom.xml.
2013-12-18 21:15:10,138 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:10,139 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:10,141 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:10,142 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:10,334 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:10,334 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:10,336 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:10,337 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
